Slutpris,Utgångspris,Antal rum,Boarea,Våning,Byggår,Avgift/månad,Driftskostnad/år,Latitudes,Longitudes,Upplåtelseform_Andel i bostadsförening,Upplåtelseform_Andelsboende,Upplåtelseform_Annat,Upplåtelseform_Bostadsrätt,Upplåtelseform_Äganderätt,Balkong_Ja,Balkong_Nej,Hiss_Ja,Hiss_Nej
4400000,4400000,2.0,32.0,2.0,1899,1240.0,6880.5,59.3418207,18.0432174,0,0,0,1,0,0,1,0,1
5300000,4995000,2.0,51.0,1.0,1932,2588.0,6880.5,59.3327204,18.0406613,0,0,0,1,0,1,0,1,0
5650000,5495000,2.0,51.0,2.0,1918,2103.0,6000.0,59.3428361,18.0304848,0,0,0,1,0,0,1,1,0
5800000,6495000,2.0,66.0,4.0,1984,2270.0,9000.0,59.3468328,18.0478352,0,0,0,1,0,1,0,1,0
5475000,5175000,2.0,47.0,2.0,1913,2080.0,6880.5,59.3463042,18.0444373,0,0,0,1,0,1,0,1,0
3700000,2950000,2.0,30.0,2.0,1901,983.0,10620.0,59.3418743,18.0410574,0,0,0,1,0,0,1,0,1
5350000,4950000,2.0,38.0,2.0,0,1646.0,3600.0,59.3337487,18.0844385,0,0,0,1,0,1,0,1,0
5050000,4950000,2.0,49.0,3.0,1924,2783.0,6880.5,59.3477442,18.0453347,0,0,0,1,0,1,0,1,0
3180000,2995000,2.0,35.0,3.0,1937,2468.0,4860.0,59.3280511,18.0099745,0,0,0,1,0,1,0,1,0
6260000,5995000,2.0,61.0,3.0,1907,1600.0,7320.0,59.3435128,18.0580798,0,0,0,1,0,1,0,1,0
4700000,4150000,2.5,53.0,2.0,1932,2518.0,7860.0,59.3312698,18.0032357,0,0,0,1,0,0,1,0,1
6700000,6300000,2.0,61.0,3.0,1885,3320.0,5000.0,59.3488959,18.0577562,0,0,0,1,0,1,0,0,1
5700000,5250000,2.0,45.0,3.0,1881,1784.0,6880.5,59.3432968,18.0438031,0,0,0,1,0,1,0,1,0
4950000,5250000,2.0,45.0,1.5,1913,2456.0,6880.5,59.3426367,18.0354527,0,0,0,1,0,1,0,1,0
2940000,2750000,1.5,29.0,1.0,0,1955.0,6880.5,59.3341916,18.0004966,0,0,0,1,0,1,0,0,1
5410000,5200000,2.0,49.0,1.0,1916,2724.0,6880.5,59.346093,18.0416178,0,0,0,1,0,0,1,1,0
5700000,6000000,2.0,47.0,0.0,1882,0.0,5500.0,59.3339394,18.082725,0,0,0,1,0,0,1,0,1
4900000,4995000,2.0,59.5,11.0,2003,3558.0,4000.0,59.3301228,18.0641102,0,0,0,1,0,1,0,1,0
3950000,3950000,2.0,49.0,2.0,1931,1722.0,6880.5,59.346723,18.0716248,0,0,0,1,0,0,1,0,1
7850000,7975000,2.0,60.0,3.0,1863,2421.0,10200.0,59.3378707,18.08006,0,0,0,1,0,1,0,0,1
6700000,6295000,2.0,64.0,3.0,2006,2968.0,5800.0,59.3310349,18.0269649,0,0,0,1,0,0,1,1,0
5600000,4850000,2.0,43.5,3.0,1994,1353.0,2500.0,59.3440561,18.0633704,0,0,0,1,0,1,0,1,0
4075000,4295000,2.5,64.0,0.5,2016,3200.0,4920.0,59.3395143,18.0151873,0,0,0,1,0,0,1,1,0
5495000,5495000,2.0,47.6,10.0,2021,2828.0,6880.5,59.3465856,18.0340958,0,0,0,1,0,0,1,1,0
8750000,8475000,2.0,61.0,1.0,1887,2723.0,4800.0,59.3323056,18.0849406,0,0,0,1,0,1,0,0,1
3750000,3450000,2.0,33.0,0.0,1906,1019.0,6880.5,59.3342231,18.0320844,0,0,0,1,0,0,1,1,0
8450000,8995000,2.5,76.0,5.0,1931,3399.0,4200.0,59.3287144,18.0326611,0,0,0,1,0,1,0,1,0
4550000,3750000,2.0,40.0,2.0,1929,2291.0,7600.0,59.3336942,18.0969029,0,0,0,1,0,0,1,1,0
3850000,3850000,2.0,37.0,2.0,1931,1907.0,6880.5,59.3289865,18.0299616,0,0,0,1,0,0,1,1,0
4900000,4795000,2.0,63.0,2.0,1980,2883.0,6880.5,59.3331982,18.0123676,0,0,0,1,0,0,1,0,1
4000000,3695000,2.0,41.0,3.0,0,2173.0,4604.0,59.3305771,18.0044958,0,0,0,1,0,1,0,0,1
4100000,4295000,2.0,43.0,2.0,1903,1633.0,3465.0,59.3489969,18.0613076,0,0,0,1,0,1,0,0,1
6200000,6200000,2.0,71.5,1.0,1998,3830.0,6880.5,59.3340876,18.0432936,0,0,0,1,0,1,0,1,0
4075000,4195000,2.0,46.0,2.0,1932,2143.0,6880.5,59.3369624,18.0255577,0,0,0,1,0,0,1,1,0
6200000,5750000,2.0,46.0,1.0,1884,1331.0,6500.0,59.336463,18.0864359,0,0,0,1,0,1,0,1,0
7360000,6950000,2.0,61.0,3.0,1883,2738.0,7200.0,59.3418313,18.0784011,0,0,0,1,0,1,0,1,0
4800000,4700000,2.0,56.0,1.0,1947,2800.0,6700.0,59.3490419,18.0447001,0,0,0,1,0,1,0,1,0
3250000,2995000,1.5,29.0,6.0,1963,861.0,5885.0,59.3306662,18.0371541,0,0,0,1,0,0,1,1,0
3850000,3495000,2.0,45.0,5.0,0,2639.0,6880.5,59.3269828,18.0101185,0,0,0,1,0,1,0,1,0
4590000,4395000,2.0,59.5,8.0,2006,3238.0,11220.0,59.3344781,18.0174193,0,0,0,1,0,1,0,1,0
3300000,3295000,2.0,35.0,5.0,1940,2154.0,6880.5,59.3310766,18.0244005,0,0,0,1,0,1,0,1,0
3075000,2795000,1.5,30.0,7.0,1950,1569.0,6880.5,59.3380329,18.0144761,0,0,0,1,0,1,0,1,0
8200000,7395000,2.5,58.0,2.0,1897,1554.0,5400.0,59.3369438,18.0925238,0,0,0,1,0,0,1,0,1
7900000,7495000,2.0,75.0,4.0,1929,1875.0,6880.5,59.3462478,18.0538229,0,0,0,1,0,1,0,1,0
6700000,7300000,2.0,67.0,2.0,1889,2461.0,9900.0,59.3429572,18.043877,0,0,0,1,0,0,1,0,1
6400000,5495000,2.0,64.5,6.0,2006,3380.0,5880.0,59.3342207,18.0243399,0,0,0,1,0,1,0,1,0
6200000,6500000,2.0,55.0,3.0,0,1708.0,6880.5,59.3341914,18.087194,0,0,0,1,0,0,1,0,1
7140000,6450000,2.0,69.0,3.0,1906,2762.0,9408.0,59.3328105,18.0445122,0,0,0,1,0,1,0,0,1
4350000,4350000,2.0,38.0,4.0,1906,1904.0,7320.0,59.3410246,18.0286019,1,0,0,0,0,1,0,0,1
4500000,4850000,2.0,47.0,2.0,1931,1869.0,6400.0,59.3291978,18.0300859,0,0,0,1,0,0,1,0,1
7300000,6900000,2.0,63.0,2.0,1894,2502.0,7300.0,59.3410949,18.0843335,0,0,0,1,0,0,1,0,1
2850000,2695000,2.0,31.0,4.0,1938,2707.0,5400.0,59.3300512,18.0470286,0,0,0,1,0,0,1,1,0
5000000,5295000,2.0,42.0,4.0,0,1911.0,6880.5,59.334694,18.0816758,0,0,0,1,0,0,1,0,1
5400000,5895000,2.0,47.0,3.0,1896,2553.0,6880.5,59.3440493,18.0437486,1,0,0,0,0,0,1,0,1
5400000,4895000,2.0,49.0,2.0,1925,2906.0,6880.5,59.3444849,18.036394,0,0,0,1,0,0,1,0,1
4150000,3995000,2.0,38.0,1.0,1928,1986.0,5100.0,59.3388706,18.037326,0,0,0,1,0,0,1,1,0
5260000,4600000,2.0,36.0,4.0,1943,1237.0,3400.0,59.3420258,18.0748888,0,0,0,1,0,1,0,1,0
4940000,5450000,2.0,52.0,2.0,1929,3179.0,4200.0,59.3349884,18.0582726,0,0,0,1,0,0,1,1,0
4500000,4850000,2.0,31.0,5.0,1906,1135.0,7600.0,59.3438632,18.0415902,0,0,0,1,0,0,1,0,1
4610000,4495000,2.0,59.0,4.0,2011,3208.0,6880.5,59.336347,18.0141352,0,0,0,1,0,1,0,1,0
3800000,3750000,2.0,47.0,6.0,1944,2360.0,6880.5,59.327609,18.012946,0,0,0,1,0,1,0,1,0
5225000,5250000,2.0,56.0,3.0,1911,2973.0,7200.0,59.348248,18.0630212,0,0,0,1,0,0,1,1,0
6300000,5295000,2.0,52.0,6.0,1884,2362.0,6880.5,59.3370113,18.0246857,0,0,0,1,0,1,0,1,0
9150000,8800000,2.0,64.0,6.0,1916,1402.0,5900.0,59.3459291,18.0620334,0,0,0,1,0,1,0,1,0
5700000,4950000,2.0,46.0,2.0,1891,1524.0,5880.0,59.3405042,18.0638948,0,0,0,1,0,1,0,0,1
4100000,0,2.0,36.0,3.0,1914,1794.0,4860.0,59.3423847,18.0300997,0,0,0,1,0,1,0,1,0
5100000,5250000,2.0,44.0,2.0,1927,1950.0,9500.0,59.3415367,18.0824589,0,0,0,1,0,0,1,1,0
4500000,4450000,2.0,47.0,5.0,1968,1201.0,3391.0,59.3401563,18.0523091,0,0,0,1,0,1,0,1,0
4768000,4995000,2.0,42.0,1.0,1884,1752.0,6880.5,59.3482612,18.0583718,0,0,0,1,0,1,0,0,1
3300000,0,2.0,38.0,0.5,1931,1633.0,6880.5,59.3295826,18.0084529,0,0,0,1,0,0,1,1,0
4210000,3850000,2.0,46.0,2.0,1932,2239.0,5460.0,59.3307864,18.0018975,0,0,0,1,0,1,0,1,0
3500000,2995000,2.0,43.0,2.0,1930,2459.0,5880.0,59.3333583,18.0162794,0,0,0,1,0,0,1,0,1
6500000,6495000,2.5,71.0,6.0,1939,3433.0,9192.0,59.3308796,18.0242522,0,0,0,1,0,1,0,1,0
5500000,4995000,2.0,46.0,5.0,1931,1800.0,7104.0,59.3301144,18.0375745,0,0,0,1,0,1,0,1,0
5325000,4995000,2.0,51.0,3.0,1929,3149.0,7053.0,59.3371677,18.0512241,0,0,0,1,0,1,0,1,0
3825000,3495000,2.0,43.0,2.0,1932,2043.0,6880.5,59.3312698,18.0032357,0,0,0,1,0,0,1,0,1
3825000,3975000,2.0,45.0,3.0,1935,2264.0,6000.0,59.3295224,18.0378003,0,0,0,1,0,1,0,1,0
5130000,4495000,2.0,50.0,3.0,1899,2155.0,8100.0,59.3322028,18.0402591,0,0,0,1,0,0,1,0,1
4900000,0,1.5,35.0,2.0,2019,2175.0,5040.0,59.3482631,18.0363507,0,0,0,1,0,1,0,1,0
4020000,3995000,2.0,48.5,5.0,2006,3211.0,6880.5,59.3341351,18.0232219,0,0,0,1,0,1,0,1,0
4500000,4500000,2.0,40.0,3.0,1926,2179.0,4200.0,59.3408985,18.0382581,0,0,0,1,0,1,0,1,0
4400000,4195000,2.0,54.0,2.0,2012,2973.0,4000.0,59.3362401,18.0139589,0,0,0,1,0,1,0,1,0
6495000,6495000,2.0,59.0,2.0,1886,1213.0,20000.0,59.3481657,18.0597594,0,0,0,1,0,1,0,1,0
3495000,3495000,2.0,39.0,6.0,1933,2271.0,6880.5,59.3367505,18.0297144,0,0,0,1,0,0,1,1,0
5750000,5995000,2.0,59.0,1.5,1914,2428.0,6880.5,59.3462169,18.0440912,0,0,0,1,0,1,0,1,0
6750000,6495000,2.0,50.0,1.0,1890,2724.0,5300.0,59.3338374,18.0860636,0,0,0,1,0,1,0,0,1
3985000,3495000,2.0,41.0,5.0,1932,2397.0,7943.0,59.3331246,18.039318,0,0,0,1,0,1,0,1,0
5240000,4895000,2.0,48.0,2.0,1929,2396.0,6880.5,59.3299814,18.0394811,0,0,0,1,0,1,0,1,0
4175000,4150000,2.0,37.0,3.0,1904,1462.0,6880.5,59.3479295,18.0469161,0,0,0,1,0,1,0,1,0
7450000,6895000,2.0,57.0,2.0,1898,3830.0,5160.0,59.3397691,18.0536948,0,0,0,1,0,0,1,1,0
4600000,4195000,2.0,52.5,7.0,2015,3438.0,6880.5,59.3365876,18.014044,0,0,0,1,0,1,0,1,0
3850000,3595000,2.0,51.0,1.0,1932,2423.0,8280.0,59.3312698,18.0032357,0,0,0,1,0,1,0,0,1
4600000,4495000,2.0,52.5,2.0,2015,3438.0,6880.5,59.3365876,18.014044,0,0,0,1,0,1,0,1,0
4320000,4195000,2.5,49.0,1.5,1939,2791.0,6880.5,59.3494351,18.0451072,0,0,0,1,0,1,0,1,0
3350000,2950000,1.5,34.3,2.0,1938,1810.0,3960.0,59.3314547,18.027525,0,0,0,1,0,1,0,1,0
5450000,5495000,2.0,55.0,2.0,2017,2750.0,6880.5,59.3466878,18.0342535,0,0,0,1,0,0,1,1,0
6445000,6395000,2.5,65.0,2.0,1929,3205.0,7200.0,59.3418858,18.0604685,0,0,0,1,0,1,0,1,0
6750000,6950000,2.0,56.0,1.0,1930,389.0,5400.0,59.3366939,18.0779083,0,0,0,1,0,0,1,1,0
4300000,4150000,2.0,44.0,2.0,1912,925.0,3600.0,59.3301179,18.0300579,0,0,0,1,0,0,1,1,0
3400000,3495000,2.0,43.0,2.0,1933,1851.0,6880.5,59.330799,18.0029152,0,0,0,1,0,0,1,0,1
6750000,5495000,2.0,48.0,3.0,1895,1902.0,6880.5,59.3443255,18.0727157,0,0,0,1,0,1,0,0,1
5750000,5795000,2.5,62.0,2.0,1914,2712.0,9240.0,59.3360578,18.0364121,0,0,0,1,0,0,1,1,0
5300000,4995000,2.0,46.0,3.0,1903,2420.0,7020.0,59.3324527,18.0419005,0,0,0,1,0,0,1,0,1
6950000,6495000,2.0,54.0,3.0,1899,2768.0,6880.5,59.3451259,18.0458269,0,0,0,1,0,1,0,1,0
5250000,4995000,2.0,57.0,1.0,0,2389.0,6880.5,59.3372641,18.0690177,0,0,0,1,0,0,1,1,0
9425000,9500000,2.5,77.0,2.0,1929,3999.0,7200.0,59.3398484,18.0852635,0,0,0,1,0,1,0,1,0
4495000,4495000,2.0,47.0,2.0,2017,2350.0,6880.5,59.347274,18.0336712,0,0,0,1,0,1,0,0,1
5700000,5495000,2.0,47.0,2.0,1913,1530.0,7500.0,59.3402135,18.0895793,0,0,0,1,0,0,1,1,0
6525000,5995000,2.0,54.9,3.0,1906,3061.0,6880.5,59.3414866,18.0314605,1,0,0,0,0,1,0,0,1
5300000,4850000,2.0,58.0,3.0,1909,2799.0,1932.0,59.3349736,18.0277555,0,0,0,1,0,1,0,1,0
4150000,4250000,2.0,42.0,3.0,1929,2878.0,4200.0,59.3475993,18.0625777,0,0,0,1,0,0,1,1,0
2750000,2850000,1.5,34.0,2.0,1931,1847.0,3700.0,59.3308637,18.0044292,0,0,0,1,0,0,1,0,1
3300000,2995000,2.0,33.0,2.0,1914,1385.0,5880.0,59.3360578,18.0364121,0,0,0,1,0,1,0,0,1
4100000,4195000,2.0,45.0,4.0,1930,2335.0,6600.0,59.3367391,18.0259077,0,0,0,1,0,0,1,0,1
6400000,5995000,2.0,58.0,3.0,1929,2717.0,8543.0,59.3445836,18.0346314,0,0,0,1,0,0,1,1,0
4550000,3450000,2.0,42.0,3.0,1932,1910.0,37200.0,59.3368774,18.0293812,0,0,0,1,0,0,1,1,0
3250000,3095000,2.0,36.0,3.0,1926,2123.0,6880.5,59.3328172,18.0145992,0,0,0,1,0,0,1,0,1
3950000,4100000,2.0,40.0,0.5,1929,2329.0,9300.0,59.3379802,18.0381618,0,0,0,1,0,0,1,0,1
6000000,6250000,2.0,60.0,1.0,1929,2923.0,7200.0,59.3383884,18.0399369,0,0,0,1,0,1,0,1,0
4475000,4195000,2.0,46.0,4.0,1931,2630.0,8628.0,59.3310361,18.0051007,0,0,0,1,0,1,0,0,1
4690000,4390000,2.0,52.0,4.0,1963,2123.0,6880.5,59.345766,18.0570235,0,0,0,1,0,1,0,1,0
3770000,3295000,2.0,38.0,3.0,1931,2335.0,4000.0,59.3289005,18.0350232,0,0,0,1,0,0,1,1,0
9650000,9150000,2.0,61.0,5.0,1923,813.0,6880.5,59.338978,18.0937928,0,0,0,1,0,1,0,1,0
6200000,5995000,2.5,56.0,3.0,1885,2215.0,3500.0,59.3375849,18.0527976,0,0,0,1,0,0,1,0,1
5450000,5650000,2.0,63.0,2.0,1907,1563.0,5460.0,59.331408,18.0305259,0,0,0,1,0,0,1,1,0
3995000,4195000,2.0,42.0,1.0,1934,1730.0,6880.5,59.3290677,18.0379675,0,0,0,1,0,1,0,1,0
4400000,4295000,2.0,49.0,2.0,1926,2499.0,5550.0,59.3440899,18.0334245,0,0,0,1,0,0,1,1,0
4025000,3875000,2.0,45.0,2.0,1929,2470.0,6912.0,59.3367391,18.0259077,0,0,0,1,0,0,1,0,1
3440000,3395000,2.0,42.0,3.0,1932,2311.0,5000.0,59.3327204,18.0406613,0,0,0,1,0,1,0,1,0
7000000,6850000,2.5,67.0,2.0,1907,1623.0,6880.5,59.3319518,18.031829,0,0,0,1,0,0,1,1,0
10050000,10500000,2.0,81.0,3.0,1913,2958.0,8700.0,59.3453095,18.0694838,0,0,0,1,0,1,0,0,1
6565000,5750000,2.0,56.0,3.0,0,2428.0,6500.0,59.3472244,18.0642367,0,0,0,1,0,1,0,1,0
5000000,4995000,2.0,54.0,2.0,1984,1354.0,7800.0,59.3315749,18.0311526,0,0,0,1,0,1,0,1,0
7300000,6950000,2.0,58.0,3.0,1894,2284.0,11400.0,59.3410801,18.0851446,0,0,0,1,0,0,1,0,1
3600000,3495000,2.0,39.5,7.0,1963,1070.0,6880.5,59.3268734,18.0192792,0,0,0,1,0,0,1,1,0
6900000,6900000,2.0,48.0,2.0,1913,1836.0,6880.5,59.3453095,18.0694838,0,0,0,1,0,1,0,0,1
4850000,4950000,2.0,38.0,1.0,0,1885.0,6880.5,59.3391509,18.0872136,0,0,0,1,0,1,0,0,1
6650000,6750000,2.0,50.0,2.0,1896,2325.0,6600.0,59.3326223,18.0828342,0,0,0,1,0,1,0,0,1
6350000,5995000,2.0,60.0,4.0,1915,3025.0,8949.0,59.3433805,18.0356698,1,0,0,0,0,1,0,1,0
3450000,3350000,2.0,35.0,3.0,1936,1139.0,6880.5,59.3364269,18.030715,0,0,0,1,0,0,1,1,0
6500000,6195000,2.0,57.0,5.0,1907,2032.0,4692.0,59.3437001,18.0454365,0,0,0,1,0,1,0,1,0
4210000,3895000,2.0,38.0,3.0,1925,2253.0,6880.5,59.3446517,18.0362546,0,0,0,1,0,0,1,0,1
4350000,4495000,2.5,49.0,2.0,1929,2713.0,6524.0,59.3367391,18.0259077,0,0,0,1,0,0,1,0,1
4330000,4150000,2.0,46.0,3.0,1899,1938.0,1200.0,59.3342394,18.0334354,0,0,0,1,0,0,1,1,0
3150000,2895000,1.5,35.0,2.0,1931,2481.0,4000.0,59.3344102,17.9991018,0,0,0,1,0,0,1,1,0
4700000,4475000,2.0,47.0,2.0,1899,2413.0,1200.0,59.3327204,18.0406613,0,0,0,1,0,1,0,1,0
5410000,5000000,2.0,47.0,2.0,1914,1591.0,6880.5,59.340258,18.0328574,0,0,0,1,0,0,1,1,0
5625000,5450000,2.0,60.0,2.0,1926,2720.0,8543.0,59.3474845,18.0503711,0,0,0,1,0,0,1,1,0
3850000,3795000,2.0,36.0,5.0,1931,1528.0,6880.5,59.3426055,18.031844,0,0,0,1,0,0,1,1,0
5400000,5400000,2.0,48.0,4.0,1936,2040.0,6880.5,59.3478723,18.0582862,0,0,0,1,0,1,0,1,0
4100000,3695000,2.0,37.5,2.0,1898,1561.0,6880.5,59.3489073,18.0572999,0,0,0,1,0,0,1,0,1
6300000,6300000,2.0,63.0,2.0,2017,3150.0,6880.5,59.3473985,18.0341744,0,0,0,1,0,1,0,0,1
3700000,3495000,2.0,40.0,3.0,1927,2301.0,10920.0,59.3327768,18.017059,0,0,0,1,0,0,1,1,0
5800000,5995000,2.0,41.0,5.0,1966,309.0,6880.5,59.3342971,18.0834328,0,0,0,1,0,0,1,1,0
6600000,6375000,2.0,57.0,2.0,1903,3626.0,6880.5,59.3446838,18.0428517,1,0,0,0,0,1,0,0,1
4200000,3850000,2.0,42.0,2.0,1931,1455.0,3459.0,59.3283354,18.0343052,0,0,0,1,0,0,1,0,1
7400000,7295000,2.5,68.0,5.0,1925,3492.0,4600.0,59.3298345,18.0268028,0,0,0,1,0,0,1,0,1
5400000,5750000,2.0,55.0,1.0,0,2309.0,7320.0,59.3278111,18.0415521,0,0,0,1,0,1,0,1,0
6900000,0,2.0,64.0,3.0,1903,2841.0,6880.5,59.3360371,18.0335854,0,0,0,1,0,1,0,1,0
5300000,5495000,2.0,52.0,2.0,1906,2791.0,8543.0,59.3416479,18.0332011,0,0,0,1,0,0,1,1,0
3400000,3395000,2.0,47.0,2.0,1935,2960.0,4080.0,59.3285301,18.0063026,0,0,0,1,0,0,1,0,1
4400000,4295000,2.0,43.0,5.0,1925,1705.0,4860.0,59.3454217,18.0373647,0,0,0,1,0,0,1,0,1
5495000,5495000,2.0,48.0,3.0,1929,2331.0,6880.5,59.3427187,18.037371,0,0,0,1,0,1,0,0,1
3030000,3195000,2.0,36.0,5.0,1916,1836.0,6880.5,59.3494178,18.0435014,0,0,0,1,0,0,1,1,0
7000000,7195000,2.0,70.0,2.0,1928,2843.0,6880.5,59.3453783,18.0386559,1,0,0,0,0,1,0,1,0
6850000,7495000,2.0,57.0,7.0,2018,3593.0,6880.5,59.3460291,18.0339363,0,0,0,1,0,1,0,1,0
3850000,3795000,1.5,38.0,2.0,1927,2266.0,4000.0,59.3386298,18.0369722,0,0,0,1,0,0,1,1,0
6200000,4995000,2.5,68.0,4.0,1929,2832.0,2800.0,59.3319176,18.0157208,0,0,0,1,0,1,0,1,0
4175000,3995000,1.5,29.0,2.0,1952,185.0,4400.0,59.3392371,18.0806983,0,0,0,1,0,1,0,1,0
6100000,6600000,2.0,68.5,2.0,1951,2873.0,6780.0,59.3366767,18.0996743,0,0,0,1,0,0,1,0,1
3600000,3495000,2.0,47.0,3.0,1939,2243.0,6880.5,59.3333347,18.011748,0,0,0,1,0,0,1,0,1
5250000,5500000,2.0,51.3,2.0,1963,1325.0,4200.0,59.3306662,18.0371541,0,0,0,1,0,0,1,0,1
6300000,6975000,2.5,77.0,0.0,1927,3298.0,12000.0,59.3277134,18.0447106,0,0,0,1,0,0,1,0,1
5200000,4650000,2.0,56.0,1.0,1897,1902.0,6880.5,59.3322849,18.0407915,0,0,0,1,0,0,1,0,1
6500000,6295000,2.0,66.0,2.0,1926,2954.0,7200.0,59.3294189,18.0281169,0,0,0,1,0,1,0,1,0
3800000,3695000,2.0,46.0,2.0,0,2472.0,6000.0,59.3499818,18.0640164,0,0,0,1,0,0,1,0,1
4500000,3995000,2.0,49.5,7.0,2015,2318.0,4860.0,59.338542,18.0061147,0,0,0,1,0,1,0,1,0
6100000,5950000,2.0,56.0,2.0,1893,2408.0,6880.5,59.3424167,18.0426251,0,0,0,1,0,1,0,1,0
5500000,0,1.5,44.0,5.0,1931,1827.0,6880.5,59.3291978,18.0300859,0,0,0,1,0,1,0,1,0
3600000,3750000,2.0,40.0,2.0,1929,2363.0,4800.0,59.3380872,18.0368736,0,0,0,1,0,0,1,1,0
4450000,4495000,2.0,56.0,2.0,1929,3923.0,6880.5,59.3323352,18.0161955,0,0,0,1,0,0,1,0,1
4125000,3995000,2.0,38.0,2.0,1895,1605.0,6880.5,59.3443255,18.0727157,0,0,0,1,0,0,1,0,1
4500000,3995000,2.0,39.0,1.0,0,1425.0,6960.0,59.3372194,18.0664047,0,0,0,1,0,0,1,1,0
4770000,4695000,2.0,43.5,6.0,2009,2328.0,6880.5,59.3391271,18.0465436,0,0,0,1,0,1,0,1,0
3800000,3550000,2.0,43.5,1.0,1931,2270.0,6880.5,59.3299877,18.0043646,0,0,0,1,0,0,1,0,1
6400000,6850000,2.0,88.0,2.0,1891,3497.0,6000.0,59.3337771,18.0888786,0,0,0,1,0,0,1,0,1
4070000,3750000,2.0,37.0,4.0,1936,1227.0,4000.0,59.3364269,18.030715,0,0,0,1,0,1,0,1,0
5565000,5000000,2.0,53.0,2.0,1908,945.0,6880.5,59.3410539,18.0331166,0,0,0,1,0,1,0,0,1
5900000,5900000,2.0,66.0,3.0,1923,3285.0,6880.5,59.344406,18.0324547,0,0,0,1,0,0,1,1,0
3875000,3975000,2.0,41.5,2.0,1926,1897.0,6880.5,59.3458009,18.0526591,0,0,0,1,0,0,1,0,1
6950000,6950000,2.5,77.0,2.0,1929,3874.0,4200.0,59.3299814,18.0394811,0,0,0,1,0,1,0,1,0
5250000,5495000,2.0,50.0,2.0,1899,1630.0,14500.0,59.3415276,18.0435088,0,0,0,1,0,0,1,0,1
4495000,4495000,2.0,55.0,1.0,1962,3329.0,6880.5,59.3264705,18.020724,0,0,0,1,0,1,0,1,0
5450000,4950000,2.0,55.0,0.5,1909,1644.0,5770.0,59.344424,18.0410193,0,0,0,1,0,0,1,1,0
6350000,6495000,2.0,57.0,3.0,1883,3073.0,6880.5,59.3386893,18.0670237,0,0,0,1,0,1,0,1,0
3750000,3495000,2.0,39.0,2.0,1903,2115.0,5032.0,59.3340038,18.0301372,0,0,0,1,0,0,1,0,1
4820000,4495000,1.5,38.0,5.0,1926,1027.0,5800.0,59.3409207,18.0371877,0,0,0,1,0,1,0,1,0
4000000,3550000,2.0,40.0,2.0,1913,2272.0,5400.0,59.3426367,18.0354527,0,0,0,1,0,0,1,0,1
4500000,4700000,2.0,54.0,3.0,1936,2705.0,5040.0,59.3372911,18.0310741,0,0,0,1,0,1,0,1,0
3600000,3695000,1.5,38.0,2.0,1909,1487.0,6880.5,59.341273,18.0342468,0,0,0,1,0,0,1,0,1
5400000,5495000,2.0,58.0,5.0,1897,3049.0,6936.0,59.3314199,18.0470941,0,0,0,1,0,0,1,1,0
3400000,3300000,2.0,33.0,4.0,1935,2823.0,6880.5,59.3311218,18.0498631,0,0,0,1,0,1,0,1,0
6200000,6195000,2.0,44.0,5.0,1959,2215.0,4000.0,59.3402798,18.0785248,0,0,0,1,0,1,0,1,0
3000000,2895000,1.5,35.0,0.5,1928,1801.0,4728.0,59.3367391,18.0259077,0,0,0,1,0,0,1,0,1
5200000,5495000,2.5,66.0,1.0,1938,2542.0,6000.0,59.3297,18.03743,0,0,0,1,0,0,1,1,0
3700000,3750000,2.0,40.0,0.5,1929,1745.0,6576.0,59.3474845,18.0503711,1,0,0,0,0,0,1,1,0
5450000,5995000,2.0,52.0,0.5,1880,2670.0,5000.0,59.3420295,18.0796738,0,0,0,1,0,0,1,1,0
7000000,6795000,2.0,66.0,2.0,1910,3282.0,5460.0,59.3418502,18.031116,0,0,0,1,0,0,1,0,1
4600000,4795000,2.0,44.0,1.5,0,1215.0,6800.0,59.3492413,18.0567076,0,0,0,1,0,0,1,0,1
4550000,4750000,2.0,58.0,2.0,1936,1408.0,6880.5,59.3290847,18.0043448,0,0,0,1,0,0,1,1,0
4300000,4550000,2.0,47.0,2.0,1925,2752.0,6880.5,59.3439653,18.036889,0,0,0,1,0,0,1,0,1
3400000,3495000,2.0,34.0,2.0,1906,1443.0,6880.5,59.3453708,18.0518511,1,0,0,0,0,0,1,0,1
3500000,3595000,2.0,48.5,2.0,0,3227.0,4320.0,59.3279173,18.0105703,0,0,0,1,0,1,0,0,1
6800000,6795000,2.0,68.0,1.0,1889,3361.0,6880.5,59.3315676,18.0476608,0,0,0,1,0,1,0,1,0
7050000,6995000,2.5,73.0,5.0,1926,3197.0,7582.0,59.3358286,18.033868,0,0,0,1,0,1,0,1,0
6042000,6000000,2.0,60.0,2.0,1903,2299.0,12900.0,59.3473045,18.0588332,0,0,0,1,0,1,0,0,1
5950000,6995000,2.0,60.0,5.0,1926,1829.0,6880.5,59.3402785,18.0383515,0,0,0,1,0,0,1,1,0
4550000,4250000,2.0,53.0,4.0,1936,2728.0,6880.5,59.329075,18.0052238,0,0,0,1,0,1,0,1,0
7200000,7500000,2.0,66.0,2.0,1895,2768.0,2000.0,59.3445445,18.0728926,0,0,0,1,0,1,0,1,0
3150000,3150000,2.0,32.0,3.0,1934,2723.0,6880.5,59.3305117,18.0471569,0,0,0,1,0,1,0,1,0
